Customer ID,City,Category,Purchase Date,Quantity,Unit Price,Total Amount,Month
4476,Dammam,Electronics,2027-04-30,4,286.44,1145.76,2027-04
4417,Khobar,Clothing,2027-05-01,2,376.38,752.76,2027-05
2645,Dammam,Electronics,2027-05-02,1,125.54,125.54,2027-05
3467,Jeddah,Home,2027-05-03,4,196.79,787.16,2027-05
2205,Riyadh,Sports,2027-05-04,9,194.73,1752.57,2027-05
4030,Khobar,Electronics,2027-05-05,9,480.53,4324.77,2027-05
3872,Dammam,Sports,2027-05-06,4,233.09,932.36,2027-05
4072,Makkah,Clothing,2027-05-07,9,382.45,3442.05,2027-05
2854,Riyadh,Home,2027-05-08,6,380.39,2282.34,2027-05
1566,Jeddah,Clothing,2027-05-09,1,147.46,147.46,2027-05
3418,Dammam,Home,2027-05-10,6,294.5,1767.0,2027-05
1935,Jeddah,Home,2027-05-11,9,449.27,4043.43,2027-05
2934,Jeddah,Sports,2027-05-12,2,248.09,496.18,2027-05
3708,Khobar,Clothing,2027-05-13,6,473.66,2841.96,2027-05
4502,Khobar,Clothing,2027-05-14,2,122.94,245.88,2027-05
4016,Dammam,Electronics,2027-05-15,4,55.6,222.4,2027-05
2332,Makkah,Clothing,2027-05-16,8,447.9,3583.2,2027-05
4208,Dammam,Electronics,2027-05-17,7,426.89,2988.23,2027-05
1201,Makkah,Groceries,2027-05-18,9,496.44,4467.96,2027-05
4507,Jeddah,Groceries,2027-05-19,7,346.11,2422.77,2027-05
3360,Riyadh,Groceries,2027-05-20,1,469.61,469.61,2027-05
1116,Dammam,Clothing,2027-05-21,2,416.94,833.88,2027-05
4737,Dammam,Clothing,2027-05-22,6,425.32,2551.92,2027-05
1936,Makkah,Electronics,2027-05-23,7,293.19,2052.33,2027-05
4874,Jeddah,Home,2027-05-24,3,203.54,610.62,2027-05
1574,Jeddah,Electronics,2027-05-25,9,468.59,4217.31,2027-05
3291,Makkah,Groceries,2027-05-26,7,227.42,1591.94,2027-05
1536,Jeddah,Electronics,2027-05-27,6,278.63,1671.78,2027-05
2625,Khobar,Home,2027-05-28,6,234.13,1404.78,2027-05
3122,Riyadh,Clothing,2027-05-29,1,291.11,291.11,2027-05
4877,Dammam,Electronics,2027-05-30,5,245.84,1229.2,2027-05
1385,Riyadh,Groceries,2027-05-31,3,43.02,129.06,2027-05
4974,Dammam,Groceries,2027-06-01,7,443.38,3103.66,2027-06
4281,Khobar,Clothing,2027-06-02,3,233.31,699.93,2027-06
1474,Jeddah,Electronics,2027-06-03,5,302.69,1513.45,2027-06
1417,Makkah,Home,2027-06-04,7,86.81,607.67,2027-06
3394,Khobar,Clothing,2027-06-05,3,21.63,64.89,2027-06
4600,Riyadh,Electronics,2027-06-06,2,137.74,275.48,2027-06
3687,Makkah,Sports,2027-06-07,6,358.2,2149.2,2027-06
1938,Jeddah,Groceries,2027-06-08,8,67.61,540.88,2027-06
1954,Khobar,Home,2027-06-09,4,456.27,1825.08,2027-06
1875,Makkah,Home,2027-06-10,9,123.21,1108.89,2027-06
1762,Khobar,Home,2027-06-11,8,118.2,945.6,2027-06
2202,Khobar,Groceries,2027-06-12,7,107.12,749.84,2027-06
2205,Jeddah,Electronics,2027-06-13,7,26.71,186.97,2027-06
1663,Dammam,Clothing,2027-06-14,3,390.47,1171.41,2027-06
1024,Makkah,Electronics,2027-06-15,6,440.02,2640.12,2027-06
2990,Jeddah,Clothing,2027-06-16,5,314.8,1574.0,2027-06
2203,Khobar,Home,2027-06-17,1,110.34,110.34,2027-06
1709,Jeddah,Electronics,2027-06-18,3,156.93,470.79,2027-06
4572,Dammam,Home,2027-06-19,1,248.44,248.44,2027-06
2879,Makkah,Sports,2027-06-20,4,478.09,1912.36,2027-06
2184,Dammam,Home,2027-06-21,3,138.73,416.19,2027-06
3224,Riyadh,Home,2027-06-22,4,371.19,1484.76,2027-06
1284,Makkah,Clothing,2027-06-23,9,230.94,2078.46,2027-06
1062,Dammam,Sports,2027-06-24,3,162.97,488.91,2027-06
2002,Khobar,Home,2027-06-25,6,238.84,1433.04,2027-06
1661,Makkah,Home,2027-06-26,6,54.18,325.08,2027-06
3713,Makkah,Sports,2027-06-27,7,403.37,2823.59,2027-06
3203,Jeddah,Sports,2027-06-28,9,136.78,1231.02,2027-06
4953,Khobar,Electronics,2027-06-29,7,368.2,2577.4,2027-06
2492,Riyadh,Clothing,2027-06-30,1,52.81,52.81,2027-06
4120,Dammam,Sports,2027-07-01,8,478.45,3827.6,2027-07
1966,Jeddah,Sports,2027-07-02,5,112.65,563.25,2027-07
1848,Dammam,Groceries,2027-07-03,9,443.72,3993.48,2027-07
2107,Riyadh,Sports,2027-07-04,5,408.55,2042.75,2027-07
4432,Riyadh,Clothing,2027-07-05,5,484.57,2422.85,2027-07
1688,Makkah,Home,2027-07-06,2,249.39,498.78,2027-07
1147,Riyadh,Home,2027-07-07,3,369.15,1107.45,2027-07
4701,Dammam,Home,2027-07-08,9,197.94,1781.46,2027-07
1341,Khobar,Home,2027-07-09,7,108.5,759.5,2027-07
3523,Khobar,Groceries,2027-07-10,1,232.68,232.68,2027-07
2086,Makkah,Sports,2027-07-11,3,99.56,298.68,2027-07
2724,Dammam,Home,2027-07-12,2,491.38,982.76,2027-07
2383,Dammam,Electronics,2027-07-13,1,66.2,66.2,2027-07
3608,Riyadh,Home,2027-07-14,9,302.82,2725.38,2027-07
1326,Dammam,Sports,2027-07-15,8,320.7,2565.6,2027-07
2792,Jeddah,Home,2027-07-16,5,278.28,1391.4,2027-07
2759,Riyadh,Groceries,2027-07-17,2,337.85,675.7,2027-07
4212,Jeddah,Clothing,2027-07-18,1,75.77,75.77,2027-07
1989,Makkah,Clothing,2027-07-19,7,286.41,2004.87,2027-07
3262,Khobar,Sports,2027-07-20,2,157.86,315.72,2027-07
3482,Makkah,Clothing,2027-07-21,1,471.28,471.28,2027-07
4962,Khobar,Clothing,2027-07-22,2,385.79,771.58,2027-07
1951,Makkah,Electronics,2027-07-23,7,486.81,3407.67,2027-07
1722,Dammam,Sports,2027-07-24,7,38.03,266.21,2027-07
4389,Jeddah,Sports,2027-07-25,6,156.86,941.16,2027-07
3079,Khobar,Clothing,2027-07-26,5,113.8,569.0,2027-07
3717,Riyadh,Clothing,2027-07-27,3,25.35,76.05,2027-07
3332,Jeddah,Clothing,2027-07-28,3,136.32,408.96,2027-07
4376,Riyadh,Groceries,2027-07-29,9,345.81,3112.29,2027-07
1428,Jeddah,Home,2027-07-30,4,130.92,523.68,2027-07
2500,Jeddah,Groceries,2027-07-31,9,264.32,2378.88,2027-07
1285,Makkah,Sports,2027-08-01,4,446.15,1784.6,2027-08
4215,Khobar,Electronics,2027-08-02,2,353.0,706.0,2027-08
4495,Khobar,Home,2027-08-03,4,209.42,837.68,2027-08
4090,Jeddah,Electronics,2027-08-04,6,198.79,1192.74,2027-08
3065,Dammam,Sports,2027-08-05,6,238.75,1432.5,2027-08
1768,Dammam,Sports,2027-08-06,5,104.98,524.9,2027-08
3637,Riyadh,Electronics,2027-08-07,1,324.32,324.32,2027-08
2394,Riyadh,Electronics,2027-08-08,3,194.79,584.37,2027-08
4246,Makkah,Electronics,2027-08-09,5,429.14,2145.7,2027-08
4057,Jeddah,Sports,2027-08-10,6,383.15,2298.9,2027-08
1193,Riyadh,Clothing,2027-08-11,1,313.05,313.05,2027-08
3549,Riyadh,Electronics,2027-08-12,9,194.82,1753.38,2027-08
1987,Jeddah,Home,2027-08-13,3,120.77,362.31,2027-08
2136,Makkah,Sports,2027-08-14,3,392.55,1177.65,2027-08
3161,Riyadh,Groceries,2027-08-15,2,253.48,506.96,2027-08
4293,Makkah,Groceries,2027-08-16,8,127.88,1023.04,2027-08
2701,Khobar,Home,2027-08-17,3,113.68,341.04,2027-08
1946,Makkah,Clothing,2027-08-18,6,99.39,596.34,2027-08
1830,Dammam,Electronics,2027-08-19,2,393.04,786.08,2027-08
4715,Dammam,Sports,2027-08-20,7,129.91,909.37,2027-08
2920,Makkah,Electronics,2027-08-21,4,272.79,1091.16,2027-08
4335,Dammam,Sports,2027-08-22,9,236.74,2130.66,2027-08
3972,Khobar,Groceries,2027-08-23,9,298.21,2683.89,2027-08
1054,Jeddah,Electronics,2027-08-24,7,441.03,3087.21,2027-08
4942,Dammam,Home,2027-08-25,8,436.52,3492.16,2027-08
4714,Dammam,Clothing,2027-08-26,3,236.52,709.56,2027-08
1799,Makkah,Home,2027-08-27,5,27.38,136.9,2027-08
1777,Khobar,Clothing,2027-08-28,2,224.69,449.38,2027-08
2481,Jeddah,Electronics,2027-08-29,7,310.97,2176.79,2027-08
2901,Makkah,Electronics,2027-08-30,8,287.73,2301.84,2027-08
3209,Makkah,Clothing,2027-08-31,9,332.64,2993.76,2027-08
4451,Khobar,Groceries,2027-09-01,7,93.96,657.72,2027-09
3134,Jeddah,Sports,2027-09-02,8,330.34,2642.72,2027-09
1054,Khobar,Home,2027-09-03,9,107.67,969.03,2027-09
4547,Jeddah,Home,2027-09-04,6,380.25,2281.5,2027-09
2823,Khobar,Home,2027-09-05,2,182.76,365.52,2027-09
2201,Makkah,Electronics,2027-09-06,2,360.75,721.5,2027-09
4462,Makkah,Home,2027-09-07,4,42.98,171.92,2027-09
4420,Riyadh,Sports,2027-09-08,9,215.77,1941.93,2027-09
4079,Dammam,Sports,2027-09-09,7,358.42,2508.94,2027-09
1832,Khobar,Clothing,2027-09-10,2,128.9,257.8,2027-09
1312,Riyadh,Electronics,2027-09-11,8,401.74,3213.92,2027-09
3806,Dammam,Sports,2027-09-12,7,322.77,2259.39,2027-09
2858,Khobar,Groceries,2027-09-13,9,302.03,2718.27,2027-09
3007,Jeddah,Electronics,2027-09-14,8,189.7,1517.6,2027-09
3006,Dammam,Electronics,2027-09-15,3,251.58,754.74,2027-09
3490,Makkah,Sports,2027-09-16,1,306.73,306.73,2027-09
2790,Riyadh,Groceries,2027-09-17,2,246.78,493.56,2027-09
1327,Dammam,Clothing,2027-09-18,2,355.19,710.38,2027-09
4125,Dammam,Sports,2027-09-19,4,228.17,912.68,2027-09
3808,Makkah,Groceries,2027-09-20,6,117.09,702.54,2027-09
4310,Khobar,Electronics,2027-09-21,4,122.69,490.76,2027-09
4300,Jeddah,Groceries,2027-09-22,9,22.79,205.11,2027-09
3626,Makkah,Electronics,2027-09-23,4,164.46,657.84,2027-09
4122,Jeddah,Sports,2027-09-24,6,379.48,2276.88,2027-09
4680,Khobar,Sports,2027-09-25,6,401.2,2407.2,2027-09
4675,Dammam,Home,2027-09-26,1,117.18,117.18,2027-09
4054,Jeddah,Home,2027-09-27,8,480.34,3842.72,2027-09
2287,Riyadh,Home,2027-09-28,3,261.15,783.45,2027-09
4489,Riyadh,Sports,2027-09-29,6,460.15,2760.9,2027-09
4874,Makkah,Clothing,2027-09-30,3,359.25,1077.75,2027-09
3143,Khobar,Sports,2027-10-01,2,366.77,733.54,2027-10
2111,Makkah,Groceries,2027-10-02,5,60.82,304.1,2027-10
4149,Makkah,Sports,2027-10-03,1,125.6,125.6,2027-10
2311,Makkah,Sports,2027-10-04,9,24.23,218.07,2027-10
4191,Riyadh,Electronics,2027-10-05,7,363.74,2546.18,2027-10
3861,Riyadh,Electronics,2027-10-06,3,185.33,555.99,2027-10
3538,Makkah,Electronics,2027-10-07,4,397.59,1590.36,2027-10
4983,Riyadh,Sports,2027-10-08,6,182.69,1096.14,2027-10
1451,Khobar,Clothing,2027-10-09,3,413.28,1239.84,2027-10
2523,Makkah,Groceries,2027-10-10,7,82.74,579.18,2027-10
1164,Riyadh,Groceries,2027-10-11,6,103.22,619.32,2027-10
1181,Jeddah,Clothing,2027-10-12,9,183.62,1652.58,2027-10
3516,Makkah,Clothing,2027-10-13,5,216.07,1080.35,2027-10
1909,Makkah,Groceries,2027-10-14,4,187.38,749.52,2027-10
3782,Khobar,Home,2027-10-15,3,386.55,1159.65,2027-10
1822,Dammam,Electronics,2027-10-16,1,66.54,66.54,2027-10
1943,Dammam,Electronics,2027-10-17,3,188.58,565.74,2027-10
3001,Khobar,Groceries,2027-10-18,3,421.88,1265.64,2027-10
3054,Khobar,Clothing,2027-10-19,7,52.06,364.42,2027-10
1329,Khobar,Home,2027-10-20,7,472.32,3306.24,2027-10
1774,Dammam,Groceries,2027-10-21,1,493.43,493.43,2027-10
4744,Khobar,Electronics,2027-10-22,3,62.51,187.53,2027-10
3198,Riyadh,Sports,2027-10-23,8,159.81,1278.48,2027-10
4156,Makkah,Clothing,2027-10-24,9,198.75,1788.75,2027-10
1146,Makkah,Sports,2027-10-25,7,392.67,2748.69,2027-10
4695,Jeddah,Groceries,2027-10-26,7,306.04,2142.28,2027-10
4452,Jeddah,Electronics,2027-10-27,8,329.3,2634.4,2027-10
1914,Makkah,Home,2027-10-28,6,383.6,2301.6,2027-10
2571,Riyadh,Sports,2027-10-29,3,76.63,229.89,2027-10
2308,Dammam,Home,2027-10-30,1,419.94,419.94,2027-10
3747,Dammam,Electronics,2027-10-31,7,358.7,2510.9,2027-10
1081,Riyadh,Sports,2027-11-01,1,297.12,297.12,2027-11
1513,Dammam,Home,2027-11-02,1,447.07,447.07,2027-11
2920,Khobar,Home,2027-11-03,9,356.15,3205.35,2027-11
3862,Makkah,Sports,2027-11-04,7,116.82,817.74,2027-11
3756,Makkah,Electronics,2027-11-05,4,226.28,905.12,2027-11
2939,Riyadh,Home,2027-11-06,6,257.14,1542.84,2027-11
4594,Dammam,Groceries,2027-11-07,1,46.5,46.5,2027-11
1745,Jeddah,Sports,2027-11-08,7,478.23,3347.61,2027-11
4070,Jeddah,Clothing,2027-11-09,6,81.72,490.32,2027-11
2409,Dammam,Clothing,2027-11-10,4,354.78,1419.12,2027-11
1706,Jeddah,Electronics,2027-11-11,7,262.99,1840.93,2027-11
1470,Riyadh,Groceries,2027-11-12,3,32.3,96.9,2027-11
4190,Riyadh,Home,2027-11-13,1,463.88,463.88,2027-11
1395,Dammam,Clothing,2027-11-14,4,428.88,1715.52,2027-11
2555,Jeddah,Electronics,2027-11-15,3,271.64,814.92,2027-11
3308,Riyadh,Groceries,2027-11-16,1,129.89,129.89,2027-11
1804,Riyadh,Groceries,2027-11-17,2,78.38,156.76,2027-11
1933,Khobar,Electronics,2027-11-18,5,194.43,972.15,2027-11
2279,Khobar,Electronics,2027-11-19,8,142.61,1140.88,2027-11
2757,Riyadh,Home,2027-11-20,1,263.21,263.21,2027-11
1904,Dammam,Electronics,2027-11-21,4,483.88,1935.52,2027-11
4297,Makkah,Home,2027-11-22,4,295.98,1183.92,2027-11
2076,Makkah,Home,2027-11-23,5,447.17,2235.85,2027-11
3987,Riyadh,Sports,2027-11-24,7,332.42,2326.94,2027-11
2890,Riyadh,Groceries,2027-11-25,8,248.12,1984.96,2027-11
2523,Riyadh,Groceries,2027-11-26,6,430.21,2581.26,2027-11
4577,Dammam,Groceries,2027-11-27,1,246.26,246.26,2027-11
3901,Khobar,Sports,2027-11-28,7,436.94,3058.58,2027-11
2387,Riyadh,Home,2027-11-29,3,159.96,479.88,2027-11
2303,Riyadh,Home,2027-11-30,6,81.83,490.98,2027-11
1592,Jeddah,Electronics,2027-12-01,8,430.55,3444.4,2027-12
3761,Dammam,Sports,2027-12-02,7,301.96,2113.72,2027-12
4229,Riyadh,Electronics,2027-12-03,6,446.76,2680.56,2027-12
3679,Jeddah,Sports,2027-12-04,9,470.16,4231.44,2027-12
3106,Makkah,Electronics,2027-12-05,9,45.74,411.66,2027-12
4798,Riyadh,Clothing,2027-12-06,1,260.47,260.47,2027-12
1127,Riyadh,Groceries,2027-12-07,1,199.98,199.98,2027-12
1735,Jeddah,Groceries,2027-12-08,1,320.41,320.41,2027-12
3768,Dammam,Home,2027-12-09,8,400.92,3207.36,2027-12
4953,Riyadh,Clothing,2027-12-10,7,154.68,1082.76,2027-12
4186,Makkah,Groceries,2027-12-11,3,287.26,861.78,2027-12
4280,Riyadh,Home,2027-12-12,2,360.19,720.38,2027-12
3573,Makkah,Clothing,2027-12-13,4,84.53,338.12,2027-12
1520,Khobar,Groceries,2027-12-14,3,410.75,1232.25,2027-12
3599,Khobar,Electronics,2027-12-15,7,310.93,2176.51,2027-12
1236,Makkah,Sports,2027-12-16,8,475.78,3806.24,2027-12
2304,Dammam,Clothing,2027-12-17,6,182.97,1097.82,2027-12
4430,Riyadh,Home,2027-12-18,3,71.91,215.73,2027-12
4272,Riyadh,Clothing,2027-12-19,6,263.12,1578.72,2027-12
2781,Khobar,Home,2027-12-20,2,61.19,122.38,2027-12
2301,Makkah,Clothing,2027-12-21,7,485.37,3397.59,2027-12
4306,Riyadh,Home,2027-12-22,7,38.57,269.99,2027-12
3541,Riyadh,Groceries,2027-12-23,4,381.68,1526.72,2027-12
3051,Dammam,Electronics,2027-12-24,8,272.05,2176.4,2027-12
3713,Jeddah,Groceries,2027-12-25,4,196.94,787.76,2027-12
1441,Khobar,Electronics,2027-12-26,7,51.6,361.2,2027-12
3076,Khobar,Groceries,2027-12-27,4,318.64,1274.56,2027-12
4180,Jeddah,Groceries,2027-12-28,5,300.91,1504.55,2027-12
3657,Riyadh,Clothing,2027-12-29,7,154.82,1083.74,2027-12
4798,Dammam,Sports,2027-12-30,3,456.91,1370.73,2027-12
1804,Dammam,Home,2027-12-31,5,165.97,829.85,2027-12
1074,Khobar,Home,2028-01-01,3,235.87,707.61,2028-01
3885,Dammam,Home,2028-01-02,5,281.01,1405.05,2028-01
4217,Jeddah,Electronics,2028-01-03,3,68.11,204.33,2028-01
3175,Riyadh,Home,2028-01-04,7,467.44,3272.08,2028-01
4924,Jeddah,Home,2028-01-05,1,199.78,199.78,2028-01
3089,Makkah,Clothing,2028-01-06,9,58.77,528.93,2028-01
2379,Khobar,Groceries,2028-01-07,9,205.9,1853.1,2028-01
1040,Dammam,Home,2028-01-08,5,308.1,1540.5,2028-01
3981,Makkah,Sports,2028-01-09,9,266.55,2398.95,2028-01
3081,Dammam,Home,2028-01-10,6,353.38,2120.28,2028-01
4088,Riyadh,Electronics,2028-01-11,5,46.63,233.15,2028-01
2700,Riyadh,Electronics,2028-01-12,3,156.58,469.74,2028-01
4224,Riyadh,Electronics,2028-01-13,8,413.23,3305.84,2028-01
4045,Dammam,Home,2028-01-14,4,58.35,233.4,2028-01
2401,Makkah,Clothing,2028-01-15,3,430.63,1291.89,2028-01
1587,Riyadh,Sports,2028-01-16,6,64.11,384.66,2028-01
2622,Makkah,Home,2028-01-17,8,420.54,3364.32,2028-01
4700,Dammam,Clothing,2028-01-18,9,193.18,1738.62,2028-01
4945,Makkah,Clothing,2028-01-19,6,313.86,1883.16,2028-01
1341,Dammam,Home,2028-01-20,5,93.39,466.95,2028-01
3074,Dammam,Home,2028-01-21,2,51.76,103.52,2028-01
4896,Khobar,Clothing,2028-01-22,2,123.65,247.3,2028-01
4358,Dammam,Clothing,2028-01-23,9,81.37,732.33,2028-01
1645,Dammam,Clothing,2028-01-24,2,169.95,339.9,2028-01
1730,Jeddah,Home,2028-01-25,2,266.9,533.8,2028-01
1167,Riyadh,Clothing,2028-01-26,3,302.6,907.8,2028-01
1609,Khobar,Electronics,2028-01-27,3,399.14,1197.42,2028-01
3315,Khobar,Home,2028-01-28,4,335.0,1340.0,2028-01
2772,Khobar,Electronics,2028-01-29,7,312.2,2185.4,2028-01
3040,Jeddah,Groceries,2028-01-30,9,217.66,1958.94,2028-01
3868,Dammam,Home,2028-01-31,2,247.43,494.86,2028-01
1454,Riyadh,Groceries,2028-02-01,4,218.97,875.88,2028-02
3953,Makkah,Clothing,2028-02-02,9,424.24,3818.16,2028-02
2708,Dammam,Clothing,2028-02-03,2,130.4,260.8,2028-02
4472,Jeddah,Sports,2028-02-04,1,22.75,22.75,2028-02
3969,Dammam,Clothing,2028-02-05,8,332.63,2661.04,2028-02
4028,Dammam,Groceries,2028-02-06,9,117.18,1054.62,2028-02
4547,Jeddah,Clothing,2028-02-07,7,447.26,3130.82,2028-02
1701,Khobar,Home,2028-02-08,8,432.34,3458.72,2028-02
3681,Khobar,Clothing,2028-02-09,4,56.83,227.32,2028-02
4629,Riyadh,Sports,2028-02-10,4,71.07,284.28,2028-02
2599,Riyadh,Clothing,2028-02-11,2,257.68,515.36,2028-02
1129,Khobar,Groceries,2028-02-12,8,312.43,2499.44,2028-02
4067,Makkah,Groceries,2028-02-13,2,151.96,303.92,2028-02
2845,Dammam,Clothing,2028-02-14,9,364.06,3276.54,2028-02
2386,Makkah,Groceries,2028-02-15,4,305.56,1222.24,2028-02
4776,Dammam,Groceries,2028-02-16,1,175.92,175.92,2028-02
3866,Khobar,Sports,2028-02-17,4,32.18,128.72,2028-02
1692,Riyadh,Home,2028-02-18,3,380.07,1140.21,2028-02
4363,Riyadh,Sports,2028-02-19,6,123.08,738.48,2028-02
2394,Makkah,Electronics,2028-02-20,7,420.55,2943.85,2028-02
1793,Riyadh,Sports,2028-02-21,8,221.74,1773.92,2028-02
1028,Khobar,Clothing,2028-02-22,2,297.0,594.0,2028-02
1148,Makkah,Home,2028-02-23,6,439.02,2634.12,2028-02
4850,Dammam,Clothing,2028-02-24,6,434.54,2607.24,2028-02
2319,Riyadh,Electronics,2028-02-25,5,198.33,991.65,2028-02
3058,Jeddah,Home,2028-02-26,7,120.27,841.89,2028-02
4583,Riyadh,Groceries,2028-02-27,3,392.07,1176.21,2028-02
3723,Dammam,Sports,2028-02-28,4,227.88,911.52,2028-02
2136,Makkah,Clothing,2028-02-29,9,112.18,1009.62,2028-02
1186,Dammam,Electronics,2028-03-01,4,454.12,1816.48,2028-03
3854,Jeddah,Groceries,2028-03-02,3,115.09,345.27,2028-03
3791,Khobar,Sports,2028-03-03,2,32.39,64.78,2028-03
2250,Riyadh,Groceries,2028-03-04,5,29.73,148.65,2028-03
2333,Makkah,Sports,2028-03-05,4,318.71,1274.84,2028-03
1097,Khobar,Home,2028-03-06,8,337.6,2700.8,2028-03
1054,Dammam,Groceries,2028-03-07,7,169.3,1185.1,2028-03
3670,Makkah,Groceries,2028-03-08,6,173.61,1041.66,2028-03
3711,Khobar,Groceries,2028-03-09,2,182.96,365.92,2028-03
1757,Makkah,Home,2028-03-10,3,346.48,1039.44,2028-03
1405,Jeddah,Electronics,2028-03-11,9,47.9,431.1,2028-03
3116,Jeddah,Sports,2028-03-12,9,465.98,4193.82,2028-03
4383,Riyadh,Groceries,2028-03-13,5,126.81,634.05,2028-03
2312,Riyadh,Home,2028-03-14,3,499.84,1499.52,2028-03
2785,Jeddah,Electronics,2028-03-15,2,102.33,204.66,2028-03
4619,Makkah,Sports,2028-03-16,8,390.34,3122.72,2028-03
1750,Jeddah,Home,2028-03-17,6,127.24,763.44,2028-03
4219,Riyadh,Sports,2028-03-18,7,58.81,411.67,2028-03
4538,Jeddah,Groceries,2028-03-19,1,439.97,439.97,2028-03
2762,Jeddah,Electronics,2028-03-20,1,432.2,432.2,2028-03
4315,Makkah,Home,2028-03-21,2,213.71,427.42,2028-03
4562,Khobar,Electronics,2028-03-22,3,357.15,1071.45,2028-03
4920,Riyadh,Groceries,2028-03-23,1,287.39,287.39,2028-03
4005,Makkah,Electronics,2028-03-24,5,429.42,2147.1,2028-03
4578,Jeddah,Electronics,2028-03-25,3,171.23,513.69,2028-03
1364,Jeddah,Clothing,2028-03-26,1,271.36,271.36,2028-03
3026,Khobar,Electronics,2028-03-27,8,252.98,2023.84,2028-03
1481,Riyadh,Sports,2028-03-28,6,189.87,1139.22,2028-03
3248,Riyadh,Home,2028-03-29,9,447.9,4031.1,2028-03
1153,Dammam,Clothing,2028-03-30,3,99.62,298.86,2028-03
4521,Riyadh,Home,2028-03-31,9,91.76,825.84,2028-03
2524,Khobar,Home,2028-04-01,9,296.92,2672.28,2028-04
3120,Dammam,Groceries,2028-04-02,1,335.6,335.6,2028-04
3760,Dammam,Groceries,2028-04-03,3,113.42,340.26,2028-04
3343,Jeddah,Clothing,2028-04-04,6,207.54,1245.24,2028-04
2040,Jeddah,Groceries,2028-04-05,8,474.35,3794.8,2028-04
2664,Riyadh,Groceries,2028-04-06,4,138.38,553.52,2028-04
2240,Dammam,Groceries,2028-04-07,5,340.81,1704.05,2028-04
1060,Jeddah,Home,2028-04-08,9,375.27,3377.43,2028-04
1938,Khobar,Clothing,2028-04-09,6,235.1,1410.6,2028-04
2639,Jeddah,Home,2028-04-10,7,470.01,3290.07,2028-04
3089,Jeddah,Sports,2028-04-11,7,373.6,2615.2,2028-04
1024,Dammam,Home,2028-04-12,4,239.8,959.2,2028-04
2062,Dammam,Sports,2028-04-13,4,293.28,1173.12,2028-04
4874,Makkah,Electronics,2028-04-14,4,352.45,1409.8,2028-04
1130,Khobar,Electronics,2028-04-15,5,304.25,1521.25,2028-04
4569,Dammam,Sports,2028-04-16,5,441.77,2208.85,2028-04
2252,Riyadh,Sports,2028-04-17,8,191.31,1530.48,2028-04
1107,Khobar,Home,2028-04-18,9,163.95,1475.55,2028-04
1171,Khobar,Sports,2028-04-19,2,122.64,245.28,2028-04
2458,Dammam,Clothing,2028-04-20,7,38.14,266.98,2028-04
4549,Khobar,Electronics,2028-04-21,1,40.65,40.65,2028-04
1101,Dammam,Electronics,2028-04-22,1,437.63,437.63,2028-04
3913,Jeddah,Sports,2028-04-23,4,345.63,1382.52,2028-04
3571,Makkah,Groceries,2028-04-24,7,337.06,2359.42,2028-04
3322,Jeddah,Groceries,2028-04-25,2,315.03,630.06,2028-04
2636,Dammam,Sports,2028-04-26,2,427.63,855.26,2028-04
4115,Dammam,Clothing,2028-04-27,1,250.53,250.53,2028-04
3864,Jeddah,Groceries,2028-04-28,2,437.8,875.6,2028-04
4004,Riyadh,Sports,2028-04-29,7,192.53,1347.71,2028-04
2040,Riyadh,Clothing,2028-04-30,9,464.82,4183.38,2028-04
1329,Riyadh,Clothing,2028-05-01,6,355.36,2132.16,2028-05
4640,Dammam,Home,2028-05-02,2,143.45,286.9,2028-05
4894,Khobar,Clothing,2028-05-03,9,290.76,2616.84,2028-05
2520,Dammam,Groceries,2028-05-04,7,275.85,1930.95,2028-05
4886,Khobar,Groceries,2028-05-05,1,86.19,86.19,2028-05
1011,Jeddah,Sports,2028-05-06,9,303.8,2734.2,2028-05
2341,Makkah,Sports,2028-05-07,2,171.1,342.2,2028-05
4663,Khobar,Clothing,2028-05-08,4,45.13,180.52,2028-05
1215,Riyadh,Electronics,2028-05-09,9,475.35,4278.15,2028-05
1338,Dammam,Home,2028-05-10,4,327.92,1311.68,2028-05
2799,Jeddah,Electronics,2028-05-11,3,440.92,1322.76,2028-05
3708,Riyadh,Clothing,2028-05-12,1,344.51,344.51,2028-05
4152,Jeddah,Clothing,2028-05-13,7,191.35,1339.45,2028-05
2750,Makkah,Electronics,2028-05-14,6,266.09,1596.54,2028-05
2508,Dammam,Home,2028-05-15,4,344.36,1377.44,2028-05
3421,Dammam,Electronics,2028-05-16,6,480.92,2885.52,2028-05
4023,Makkah,Sports,2028-05-17,6,141.76,850.56,2028-05
1709,Dammam,Groceries,2028-05-18,4,439.99,1759.96,2028-05
2223,Khobar,Sports,2028-05-19,6,463.56,2781.36,2028-05
4608,Jeddah,Groceries,2028-05-20,8,341.8,2734.4,2028-05
3513,Riyadh,Clothing,2028-05-21,3,467.01,1401.03,2028-05
2112,Makkah,Home,2028-05-22,4,210.98,843.92,2028-05
2291,Khobar,Electronics,2028-05-23,1,477.45,477.45,2028-05
4726,Riyadh,Home,2028-05-24,4,357.34,1429.36,2028-05
4642,Riyadh,Electronics,2028-05-25,9,40.16,361.44,2028-05
4993,Makkah,Sports,2028-05-26,8,455.3,3642.4,2028-05
1488,Khobar,Sports,2028-05-27,4,252.55,1010.2,2028-05
4948,Riyadh,Electronics,2028-05-28,7,240.96,1686.72,2028-05
